,time,open,high,low,close,tick_volume,spread,real_volume,EMA5,EMA10,EMA15,EMA20,EMA50,Close_EMA50,Slope_EMA50,EMA5_10,EMA5_15,EMA5_20,EMA10_15,EMA10_20,EMA15_20,RSI,TR,ATR,RSI_EMA14,DM_minus,DM_plus,TR_smooth,DM_plus_smooth,DM_minus_smooth,DI_plus,DI_minus,DX,ADX,tick_volume_RB_1,EMA5_10_RB_1,EMA10_15_RB_1,EMA10_20_RB_1,Slope_EMA50_RB_1,tick_volume_RB_2,EMA5_10_RB_2,EMA10_15_RB_2,EMA10_20_RB_2,Slope_EMA50_RB_2,tick_volume_RB_3,EMA5_10_RB_3,EMA10_15_RB_3,EMA10_20_RB_3,Slope_EMA50_RB_3,tick_volume_RB_4,EMA5_10_RB_4,EMA10_15_RB_4,EMA10_20_RB_4,Slope_EMA50_RB_4,tick_volume_RB_5,EMA5_10_RB_5,EMA10_15_RB_5,EMA10_20_RB_5,Slope_EMA50_RB_5,tick_volume_RB_6,EMA5_10_RB_6,EMA10_15_RB_6,EMA10_20_RB_6,Slope_EMA50_RB_6,tick_volume_RB_7,EMA5_10_RB_7,EMA10_15_RB_7,EMA10_20_RB_7,Slope_EMA50_RB_7,Signal,Predict,Predict_buy,Predict_neut,Predict_sell
9550,1724158800,2521.69,2522.28,2521.19,2521.9,260,17,0,2521.9537357225213,2522.155037139378,2522.111164686263,2521.8335200546635,2518.300689202955,3.599310797045291,0.146910644777563,-0.20130141685649505,-0.15742896374149495,0.12021566785779214,0.0438724531150001,0.3215170847142872,0.2776446315992871,44.91854150504248,1.0900000000001455,1.5800000000000247,54.07285223176435,0.0,0.4600000000000364,1.5800000000000247,0.21071428571427273,0.27214285714285325,13.336347197105662,17.224231464737276,12.721893491126576,28.914447114594218,260,-0.20130141685649505,0.0438724531150001,0.3215170847142872,0.146910644777563,430.0,-0.19896491895315194,0.12263478603699696,0.4879247430835676,0.13837342235183314,408.0,-0.11675062880749465,0.22836787611777254,0.6924567317437322,0.1635607128432639,241.0,0.07378802158291364,0.49643099310605976,1.1823112681654493,0.23957531545056554,578.0,0.882353959264492,0.9004868804645412,1.8306848100000934,0.3361720627763134,419.0,0.7967424745515927,0.8449935865519365,1.76738185777549,0.34329080621364483,525.0,1.0181891094480306,1.0133890213114682,2.0698257037074654,0.35983375442492616,0,0,0.06139492727249397,0.7621339668487348,0.1764711058787713
9551,1724158980,2521.89,2522.93,2521.87,2522.47,296,17,0,2522.1258238150144,2522.2123031140363,2522.15601910048,2521.8941371923147,2518.4641915871525,4.005808412847273,0.16350238419772722,-0.08647929902190299,-0.030195285465651978,0.23168662269972629,0.05628401355625101,0.3181659217216293,0.26188190816537826,41.273779983456,1.0599999999999454,1.497857142857161,52.36630926532324,0.0,0.6499999999996362,1.497857142857161,0.17142857142854545,0.27214285714285325,11.444921316164079,18.168812589412966,22.70531400966834,26.689066665191376,296,-0.08647929902190299,0.05628401355625101,0.3181659217216293,0.16350238419772722,236.0,-0.23110847545785873,0.0703809892247591,0.38518989355861777,0.14392740578887242,335.0,-0.040150074367375055,0.21395327091750005,0.6480420019611302,0.19871519469234045,431.0,-0.09566495882108939,0.38005575401439273,0.9869347817443668,0.19253314621755635,327.0,0.864375136878607,0.8914782069200555,1.8141276837345686,0.3441653152162871,542.0,0.9726186949383191,0.9049157801969159,1.851320944789677,0.37845587263655034,545.0,0.9607654349720178,0.9924551544004316,2.0338267006918613,0.35042850915351664,0,0,0.061643409240133465,0.7706442757918374,0.16771231496802916
9552,1724159160,2522.43,2522.56,2521.79,2522.26,269,17,0,2522.1705492100095,2522.2209752751205,2522.16901671292,2521.928981269237,2518.613046819029,3.6469531809711953,0.14885523187649596,-0.05042606511096892,0.0015324970895562728,0.24156794077271115,0.051958562200525193,0.2919940058836801,0.24003544368315488,42.28813559322051,0.7699999999999818,1.4721428571428663,51.02255277570954,0.07999999999992724,0.0,1.4721428571428663,0.16071428571425322,0.27785714285713375,10.917030567683314,18.87433284813124,26.710097719877574,24.006605022985905,269,-0.05042606511096892,0.051958562200525193,0.2919940058836801,0.14885523187649596,260.0,-0.20130141685649505,0.0438724531150001,0.3215170847142872,0.146910644777563,430.0,-0.19896491895315194,0.12263478603699696,0.4879247430835676,0.13837342235183314,565.0,-0.06865961729454284,0.33071766798320823,0.8901507198183936,0.2143945914640426,567.0,0.41581849819112904,0.7198815836568428,1.5496784225815645,0.2306686361885113,561.0,1.0141500457593793,0.9289529010975457,1.8839975686005346,0.36479093645493776,547.0,0.7742455255634013,0.9185489734427392,1.9165490542909538,0.3115881754615657,0,0,0.06634312232964826,0.772677244277288,0.16097963339306376
9553,1724159340,2522.15,2522.66,2521.14,2521.85,304,17,0,2522.0636994733395,2522.1535252250987,2522.129139623805,2521.921459243595,2518.739986159459,3.110013840540887,0.126939340429999,-0.08982575175923557,-0.06544015046529239,0.1422402297444023,0.024385601293943182,0.23206598150363789,0.2076803802096947,38.13196229648548,1.5199999999999818,1.4942857142857195,49.30380737847967,0.650000000000091,0.0,1.4942857142857195,0.16071428571425322,0.30214285714285843,10.755258126192818,20.219885277246668,30.555555555564908,22.20104946743126,304,-0.08982575175923557,0.024385601293943182,0.23206598150363789,0.126939340429999,296.0,-0.08647929902190299,0.05628401355625101,0.3181659217216293,0.16350238419772722,236.0,-0.23110847545785873,0.0703809892247591,0.38518989355861777,0.14392740578887242,409.0,0.050231757919391384,0.3253797730289989,0.8602343671400376,0.23186931336749694,447.0,0.10958648325868126,0.5670366923736765,1.3063038020295608,0.21221104261258006,405.0,0.9935216888884497,0.9318669103540742,1.8859530335234922,0.355191291887877,347.0,0.5861894825179661,0.8299900263164091,1.7740353151066302,0.2891729528942051,0,0,0.06022846642060823,0.7536761207657441,0.1860954128136477
9554,1724159520,2521.83,2522.66,2521.58,2522.13,246,17,0,2522.085799648893,2522.149247911444,2522.1292471708293,2521.941320268015,2518.872927878696,3.2570721213041907,0.13294171923689646,-0.06344826255099179,-0.04344752193628665,0.14447938087823786,0.020000740614705137,0.20792764342922965,0.1879269028145245,50.31914893616995,1.0799999999999272,1.3735714285714298,49.43918625283837,0.0,0.0,1.3735714285714298,0.16071428571425322,0.17428571428571818,11.700468018718373,12.688507540301885,4.051172707900332,21.172081392567396,246,-0.06344826255099179,0.020000740614705137,0.20792764342922965,0.13294171923689646,269.0,-0.05042606511096892,0.051958562200525193,0.2919940058836801,0.14885523187649596,260.0,-0.20130141685649505,0.0438724531150001,0.3215170847142872,0.146910644777563,408.0,-0.11675062880749465,0.22836787611777254,0.6924567317437322,0.1635607128432639,241.0,0.07378802158291364,0.49643099310605976,1.1823112681654493,0.23957531545056554,436.0,0.8766018767228161,0.8957288281094407,1.8287693641200349,0.3294975157355111,349.0,0.6632383388860035,0.8284082794793903,1.760762628262455,0.3335191116043461,0,0,0.06315118677402934,0.799948823845467,0.13689998938050377
9555,1724159700,2522.12,2522.51,2521.47,2522.42,247,17,0,2522.197199765929,2522.1984755639087,2522.1655912744754,2521.986908813918,2519.012028746198,3.407971253801861,0.1391008675022931,-0.001275797979815252,0.03160849145342581,0.21029095201083692,0.032884289433241065,0.21156674999065217,0.1786824605574111,53.12169312169424,1.0400000000004184,1.3928571428571754,49.93018716868581,0.11000000000012733,0.0,1.3928571428571754,0.16071428571425322,0.15142857142859611,11.538461538458936,10.871794871796391,2.9748283752677924,20.255983142686553,247,-0.001275797979815252,0.032884289433241065,0.21156674999065217,0.1391008675022931,304.0,-0.08982575175923557,0.024385601293943182,0.23206598150363789,0.126939340429999,296.0,-0.08647929902190299,0.05628401355625101,0.3181659217216293,0.16350238419772722,335.0,-0.040150074367375055,0.21395327091750005,0.6480420019611302,0.19871519469234045,431.0,-0.09566495882108939,0.38005575401439273,0.9869347817443668,0.19253314621755635,490.0,0.9672758048313881,0.9273406822267134,1.8733863124989512,0.3703015347264227,386.0,0.7302202400032911,0.8328802498235746,1.7576774336152994,0.3373026758549713,0,0,0.07292635921171274,0.7993819811472508,0.12769165964103654
9556,1724159880,2522.46,2522.46,2521.15,2521.8,215,17,0,2522.0647998439526,2522.12602546138,2522.119892365166,2521.9691079744975,2519.1213609522297,2.6786390477705027,0.10933220603146765,-0.0612256174272261,-0.05509252121328245,0.095691869455095,0.006133096213943645,0.1569174868823211,0.15078439066837745,44.868995633189364,1.3099999999999454,1.3864285714285935,49.25536163061962,0.31999999999970896,0.0,1.3864285714285935,0.09285714285712336,0.17428571428571818,6.69757856774707,12.570839773312805,30.48128342247043,20.371576689939452,215,-0.0612256174272261,0.006133096213943645,0.1569174868823211,0.10933220603146765,246.0,-0.06344826255099179,0.020000740614705137,0.20792764342922965,0.13294171923689646,269.0,-0.05042606511096892,0.051958562200525193,0.2919940058836801,0.14885523187649596,430.0,-0.19896491895315194,0.12263478603699696,0.4879247430835676,0.13837342235183314,565.0,-0.06865961729454284,0.33071766798320823,0.8901507198183936,0.2143945914640426,578.0,0.882353959264492,0.9004868804645412,1.8306848100000934,0.3361720627763134,419.0,0.7967424745515927,0.8449935865519365,1.76738185777549,0.34329080621364483,0,0,0.05847317059758833,0.7915780463930195,0.14994878300939218
9557,1724160060,2521.81,2522.63,2521.69,2522.03,292,17,0,2522.0531998959686,2522.1085662865835,2522.1086558195198,2521.9749072150216,2519.2354252286127,2.794574771387488,0.11406427638303285,-0.055366390614835836,-0.055455923551107844,0.07829268094701547,-8.953293627200765e-05,0.1336590715618513,0.1337486044981233,51.48279952550426,0.9400000000000546,1.3450000000000273,49.552353349937576,0.0,0.17000000000007276,1.3450000000000273,0.1049999999999857,0.16285714285712466,7.806691449812905,12.10833775889378,21.600000000001163,19.402419852893026,292,-0.055366390614835836,-8.953293627200765e-05,0.1336590715618513,0.11406427638303285,247.0,-0.001275797979815252,0.032884289433241065,0.21156674999065217,0.1391008675022931,304.0,-0.08982575175923557,0.024385601293943182,0.23206598150363789,0.126939340429999,236.0,-0.23110847545785873,0.0703809892247591,0.38518989355861777,0.14392740578887242,409.0,0.050231757919391384,0.3253797730289989,0.8602343671400376,0.23186931336749694,327.0,0.864375136878607,0.8914782069200555,1.8141276837345686,0.3441653152162871,542.0,0.9726186949383191,0.9049157801969159,1.851320944789677,0.37845587263655034,0,0,0.06012874860948106,0.794379509843743,0.14549174154677608
9558,1724160240,2521.89,2523.67,2521.87,2523.51,357,17,0,2522.538799930646,2522.3633724162955,2522.28382384208,2522.121106527877,2519.4030556118046,4.106944388195643,0.16763038319186307,0.17542751435030368,0.2549760885658543,0.41769340276869116,0.07954857421555062,0.24226588841838748,0.16271731420283686,55.349344978166386,1.800000000000182,1.3507142857143077,50.325285567034754,0.0,1.0399999999999636,1.3507142857143077,0.1792857142856974,0.1449999999999818,13.273400317290971,10.735060814382402,10.572687224671148,18.41123042558059,357,0.17542751435030368,0.07954857421555062,0.24226588841838748,0.16763038319186307,215.0,-0.0612256174272261,0.006133096213943645,0.1569174868823211,0.10933220603146765,246.0,-0.06344826255099179,0.020000740614705137,0.20792764342922965,0.13294171923689646,260.0,-0.20130141685649505,0.0438724531150001,0.3215170847142872,0.146910644777563,408.0,-0.11675062880749465,0.22836787611777254,0.6924567317437322,0.1635607128432639,567.0,0.41581849819112904,0.7198815836568428,1.5496784225815645,0.2306686361885113,561.0,1.0141500457593793,0.9289529010975457,1.8839975686005346,0.36479093645493776,0,0,0.08761336295197024,0.7711053505248497,0.14128128652318
9559,1724160420,2523.51,2524.51,2523.29,2523.91,443,17,0,2522.9958666204307,2522.644577431515,2522.48709586182,2522.291477334746,2519.5797985289887,4.330201471011151,0.1767429171841286,0.3512891889158709,0.5087707586108081,0.7043892856845559,0.1574815696949372,0.35310009676868503,0.19561852707374783,54.04494382022397,1.2200000000002547,1.29071428571433,50.82124000079332,0.0,0.8400000000001455,1.29071428571433,0.22571428571427532,0.1449999999999818,17.487548422798817,11.234089651354044,21.77263969171862,18.429969154786708,443,0.3512891889158709,0.1574815696949372,0.35310009676868503,0.1767429171841286,292.0,-0.055366390614835836,-8.953293627200765e-05,0.1336590715618513,0.11406427638303285,247.0,-0.001275797979815252,0.032884289433241065,0.21156674999065217,0.1391008675022931,296.0,-0.08647929902190299,0.05628401355625101,0.3181659217216293,0.16350238419772722,335.0,-0.040150074367375055,0.21395327091750005,0.6480420019611302,0.19871519469234045,447.0,0.10958648325868126,0.5670366923736765,1.3063038020295608,0.21221104261258006,405.0,0.9935216888884497,0.9318669103540742,1.8859530335234922,0.355191291887877,0,0,0.10570113709103235,0.7426804380032708,0.1516184249056969
9560,1724160600,2523.9,2524.05,2522.0,2522.55,599,17,0,2522.8472444136205,2522.6273815348754,2522.494958879092,2522.316098540961,2519.696277018048,2.85372298195216,0.11647848905931824,0.2198628787450616,0.3522855345286189,0.5311458726596356,0.13242265578355727,0.31128299391457404,0.17886033813101676,54.97142857143132,2.050000000000182,1.2642857142857662,51.37459847687839,1.2899999999999636,0.0,1.2642857142857662,0.22571428571427532,0.19785714285710906,17.853107344631212,15.649717514120978,6.576728499163038,18.78495532429284,599,0.2198628787450616,0.13242265578355727,0.31128299391457404,0.11647848905931824,357.0,0.17542751435030368,0.07954857421555062,0.24226588841838748,0.16763038319186307,215.0,-0.0612256174272261,0.006133096213943645,0.1569174868823211,0.10933220603146765,269.0,-0.05042606511096892,0.051958562200525193,0.2919940058836801,0.14885523187649596,430.0,-0.19896491895315194,0.12263478603699696,0.4879247430835676,0.13837342235183314,241.0,0.07378802158291364,0.49643099310605976,1.1823112681654493,0.23957531545056554,436.0,0.8766018767228161,0.8957288281094407,1.8287693641200349,0.3294975157355111,0,0,0.09815279528953597,0.6818428691701035,0.22000433554036045
9561,1724160780,2522.46,2523.32,2522.39,2523.16,364,17,0,2522.951496275747,2522.724221255807,2522.578089019205,2522.3964701084883,2519.8321092918504,3.3278907081494253,0.13583227380240714,0.22727501993995247,0.3734072565421229,0.5550261672588022,0.14613223660217045,0.3277511473188497,0.18161891071667924,52.53012048192865,0.930000000000291,1.2235714285715014,51.52866807755176,0.0,0.0,1.2235714285715014,0.22571428571427532,0.19785714285710906,18.447168709863785,16.170461179214023,6.57672849916304,17.7566756187397,364,0.22727501993995247,0.14613223660217045,0.3277511473188497,0.13583227380240714,443.0,0.3512891889158709,0.1574815696949372,0.35310009676868503,0.1767429171841286,292.0,-0.055366390614835836,-8.953293627200765e-05,0.1336590715618513,0.11406427638303285,304.0,-0.08982575175923557,0.024385601293943182,0.23206598150363789,0.126939340429999,236.0,-0.23110847545785873,0.0703809892247591,0.38518989355861777,0.14392740578887242,431.0,-0.09566495882108939,0.38005575401439273,0.9869347817443668,0.19253314621755635,490.0,0.9672758048313881,0.9273406822267134,1.8733863124989512,0.3703015347264227,0,0,0.07372388056369378,0.7538431530997465,0.17243296633655975
